ID_FILM,TITRE,GENRES,TAGS
48161,Rédemption,Action|Crime|Drame,action crime drame
48214,Land of plenty (terre d'abondance),Drame,drame
48262,Le Secret de Térabithia,Aventure|Drame|Familial,aventure drame familial
48304,Apocalypto,Action|Drame|Histoire|Thriller,action drame histoire thriller
48319,Flyboys,Action|Aventure|Drame|Guerre|Histoire|Romance,action aventure drame guerre histoire romance
48322,"Jackass deux, le film",Action|Comédie|Documentaire,action comédie documentaire
48342,Conversation(s) avec une femme,Drame|Romance,drame romance
48385,Borat : Leçons culturelles sur l'Amérique pour profit glorieuse nation Kazakhstan,Comédie,comédie
48394,Le Labyrinthe de Pan,Drame|Fantastique|Guerre,drame fantastique guerre
48414,Les Rebelles de la forêt,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
48416,L'École des dragueurs,Comédie|Drame|Romance,comédie drame romance
48516,Les Infiltrés,Crime|Drame|Thriller,crime drame thriller
48518,Massacre à la tronçonneuse : Le commencement,Horreur|Thriller,horreur thriller
48560,Courir avec des ciseaux,Comédie|Drame,comédie drame
48596,The Marine,Action,action
48598,Infamous,Crime,crime
48638,Le Casanova de Fellini,Drame|Histoire|Romance,drame histoire romance
48649,Чапаев,Drame|Guerre|Histoire,drame guerre histoire
48678,Feast,Action|Comédie|Horreur|Thriller,action comédie horreur thriller
48696,Little Children,Comédie|Drame|Romance,comédie drame romance
48698,Délivre-nous du Mal,Crime|Horreur|Thriller,crime horreur thriller
48738,Le Dernier Roi d'Écosse,Drame,drame
48741,Les U.S.A. contre John Lennon,Documentaire,documentaire
48744,Shortbus,Comédie|Drame|Romance,comédie drame romance
48774,Les Fils de l'homme,Action|Drame|Science-Fiction|Thriller,action drame science-fiction thriller
48780,Le prestige,Drame|Mystère|Science-Fiction,drame mystère science-fiction
48783,Mémoires de nos pères,Drame|Guerre|Histoire,drame guerre histoire
48872,13 Tzameti,Action|Thriller,action thriller
48877,Saw 3,Crime|Horreur|Thriller,crime horreur thriller
48879,Au nom de la liberté,Action|Drame|Thriller,action drame thriller
48883,La Mort Du Président,Documentaire|Drame|Science-Fiction,documentaire drame science-fiction
48982,Souris City,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
48997,Le Parfum : Histoire d'un meurtrier,Crime|Drame|Fantastique,crime drame fantastique
49013,Super Noël 3 : Méga Givré,Aventure|Comédie|Familial,aventure comédie familial
49110,Papa et maman sauvent le monde,Aventure|Comédie|Familial|Science-Fiction,aventure comédie familial science-fiction
49130,Une Grande Année,Comédie|Drame|Romance,comédie drame romance
49132,Shut Up and Play the Hits,Documentaire|Musique,documentaire musique
49220,For Your Consideration,Comédie|Drame,comédie drame
49263,Fuck,Documentaire,documentaire
49265,Shooting Dogs,Drame|Histoire,drame histoire
49276,Bienvenue En Prison,Comédie|Crime,comédie crime
49280,Bobby,Drame,drame
49284,Une Star dans ma vie,Comédie|Drame,comédie drame
49314,Bad Times,Action|Crime|Drame|Thriller,action crime drame thriller
49396,Tenacious D et le Médiator du destin,Comédie|Musique,comédie musique
49524,La nativité,Drame|Histoire,drame histoire
49530,Blood Diamond,Action|Drame|Thriller,action drame thriller
49649,Eragon,Action|Aventure|Familial|Fantastique,action aventure familial fantastique
49651,Rocky Balboa,Action|Drame,action drame
49666,Fur : Un portrait imaginaire de Diane Arbus,Drame|Histoire,drame histoire
49688,Les Briseurs de barrages,Action|Drame|Guerre|Histoire|Thriller,action drame guerre histoire thriller
49735,Another Gay Movie,Comédie|Romance,comédie romance
49772,Le Voile des illusions,Drame|Romance,drame romance
49793,We Are Marshall,Drame|Histoire,drame histoire
49822,Raisons d'état,Drame|Histoire|Thriller,drame histoire thriller
49824,Dreamgirls,Drame|Musique,drame musique
49910,Écrire pour exister,Crime|Drame,crime drame
49932,Inland Empire,Drame|Fantastique|Horreur|Mystère|Thriller,drame fantastique horreur mystère thriller
49957,The History Boys,Comédie|Drame,comédie drame
49961,Chronique d'un scandale,Drame|Romance,drame romance
50003,"Dead or Alive, DOA",Action|Aventure|Thriller,action aventure thriller
50005,La Cité interdite,Action|Drame|Fantastique,action drame fantastique
50064,The Good German,Drame|Mystère|Thriller,drame mystère thriller
50068,Lettres d'Iwo Jima,Action|Drame|Guerre,action drame guerre
50158,Steppin',Drame|Musique,drame musique
50160,Miss Potter,Drame|Familial|Romance,drame familial romance
50189,American Pie présente : String Academy,Comédie,comédie
50274,Venus,Comédie|Drame|Romance,comédie drame romance
50354,Le Retour de Don Camillo,Comédie,comédie
50356,Le Petit Monde de Don Camillo,Comédie,comédie
50440,Primeval,Aventure|Horreur,aventure horreur
50442,Alpha Dog,Crime|Drame|Thriller,crime drame thriller
50514,Après le mariage,Drame,drame
50610,Beer League,Comédie,comédie
50613,Dead Meat,Action|Comédie|Horreur|Science-Fiction,action comédie horreur science-fiction
50658,49 Up,Documentaire,documentaire
50685,Waitress,Comédie|Drame|Romance,comédie drame romance
50740,Seven Up!,Documentaire|Téléfilm,documentaire téléfilm
50792,Ma vie sans lui,Comédie|Drame|Romance,comédie drame romance
50794,Mi$e à prix,Action|Comédie|Crime|Thriller,action comédie crime thriller
50796,Le Goût du sang,Drame|Fantastique|Horreur|Romance,drame fantastique horreur romance
50798,Big Movie,Action|Aventure|Comédie,action aventure comédie
50800,Les Messagers,Horreur|Mystère|Thriller,horreur mystère thriller
50802,À la recherche de l'homme parfait,Comédie|Romance,comédie romance
50804,Hannibal Lecter : Les Origines du mal,Crime|Drame|Horreur|Thriller,crime drame horreur thriller
50806,Norbit,Comédie,comédie
50842,Le Direktor,Comédie,comédie
50851,Cocaine Cowboys,Crime|Documentaire,crime documentaire
50872,Ratatouille,Animation|Comédie|Familial|Fantastique,animation comédie familial fantastique
50923,The Astronaut Farmer,Aventure|Comédie|Drame|Science-Fiction,aventure comédie drame science-fiction
50942,Wake Up Sid,Comédie|Drame|Romance,comédie drame romance
50954,"Toi, c'est moi",Comédie|Fantastique|Romance,comédie fantastique romance
50999,Le vilain petit canard et moi,Animation|Comédie|Familial,animation comédie familial
51024,The Odyssey,Aventure|Drame|Histoire,aventure drame histoire
51037,Sans identité,Action|Mystère|Thriller,action mystère thriller
51080,Anti-Life,Action|Science-Fiction,action science-fiction
51082,Daddy's Little Girls,Comédie|Drame|Romance,comédie drame romance
51084,Le come back,Comédie|Musique|Romance,comédie musique romance
51086,Le Nombre 23,Drame|Mystère|Thriller,drame mystère thriller
51088,Alerte à Miami : Reno 911!,Action|Comédie|Crime,action comédie crime
51091,Black Snake Moan,Drame,drame
51167,Mon père et mon fils,Drame,drame
51174,Factory Girl,Drame|Histoire,drame histoire
51314,Golden Door,Drame|Histoire|Romance,drame histoire romance
51357,Citizen X,Crime|Drame,crime drame
51471,Amazing Grace,Documentaire|Musique,documentaire musique
51498,2001 Maniacs,Comédie|Horreur,comédie horreur
51540,Zodiac,Crime|Drame|Mystère|Thriller,crime drame mystère thriller
51545,Pusher III : L'Ange de la mort,Action|Crime|Thriller,action crime thriller
51562,Babylon 5 : Premier Contact Vorlon,Action|Aventure|Science-Fiction,action aventure science-fiction
51573,Meshes of the Afternoon,Fantastique|Mystère,fantastique mystère
51575,Bande de sauvages,Action|Aventure|Comédie,action aventure comédie
51662,300,Action|Aventure|Guerre,action aventure guerre
51666,Abandoned,Drame|Mystère|Thriller,drame mystère thriller
51694,Question à 10 points,Comédie|Drame|Romance,comédie drame romance
51698,"Mimzy, le messager du futur",Aventure|Drame|Science-Fiction,aventure drame science-fiction
51705,Priceless,Crime|Drame|Romance,crime drame romance
51709,Host,Horreur|Mystère|Thriller,horreur mystère thriller
51834,Jane,Drame|Romance,drame romance
51884,Un nom pour un autre,Drame,drame
51903,Je crois que j'aime ma femme,Comédie|Romance,comédie romance
51925,Prémonition,Drame|Mystère|Thriller,drame mystère thriller
51931,A cœur ouvert,Drame,drame
51935,"Shooter, tireur d'élite",Action|Crime|Drame|Mystère|Thriller,action crime drame mystère thriller
51937,La colline a des yeux 2,Horreur,horreur
51939,TMNT,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
52042,Le scandale des baby-sitters,Drame|Téléfilm,drame téléfilm
52241,The Lookout,Crime|Drame|Thriller,crime drame thriller
52245,Les Rois du patin,Comédie,comédie
52279,On arrête quand ?,Comédie|Familial,comédie familial
52281,Grindhouse,Action|Horreur|Thriller,action horreur thriller
52283,Les Châtiments,Horreur,horreur
52287,Bienvenue chez les Robinson,Animation|Comédie|Familial,animation comédie familial
52299,American Hardcore,Documentaire|Musique,documentaire musique
52319,Les Vrais Inglorious Bastards,Documentaire|Histoire,documentaire histoire
52375,Faussaire,Comédie|Drame,comédie drame
52458,Paranoïak,Drame|Mystère|Thriller,drame mystère thriller
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters,Animation|Comédie,animation comédie
52604,La Faille,Thriller,thriller
52644,Motel,Horreur|Thriller,horreur thriller
52668,In the Land of Women,Comédie|Drame|Romance,comédie drame romance
52694,Les Vacances de Mr. Bean,Comédie|Familial,comédie familial
52712,Ma sœur invisible,Aventure|Comédie|Fantastique|Téléfilm,aventure comédie fantastique téléfilm
52715,Kickin' It Old Skool,Comédie,comédie
52722,Spider-Man 3,Action|Aventure|Fantastique,action aventure fantastique
52724,Lucky You,Drame|Romance,drame romance
52730,Joyeux Muppet Show de Noël,Comédie|Familial,comédie familial
52767,21 Up,Documentaire,documentaire
52784,Sharkwater Extinction,Documentaire,documentaire
52831,Maniac Cop,Action|Crime|Horreur|Mystère,action crime horreur mystère
52867,Ex Machina,Drame|Science-Fiction,drame science-fiction
52885,Paprika,Drame,drame
52950,Day Watch,Fantastique|Science-Fiction,fantastique science-fiction
52952,This is England,Crime|Drame,crime drame
52967,Loin d'elle,Drame|Romance,drame romance
52973,En cloque : Mode d'emploi,Comédie|Drame|Romance,comédie drame romance
53000,28 semaines plus tard,Horreur|Science-Fiction|Thriller,horreur science-fiction thriller
53022,Soif de Justice,Action|Comédie|Crime|Romance,action comédie crime romance
53024,Jonestown: The Life and Death of Peoples Temple,Documentaire|Histoire|Téléfilm,documentaire histoire téléfilm
53121,Shrek le troisième,Animation|Aventure|Comédie|Familial|Fantastique,animation aventure comédie familial fantastique
53123,Les Aventures d'Olaf,Animation|Comédie|Familial|Fantastique,animation comédie familial fantastique
53125,Pirates des Caraïbes : Jusqu'au bout du monde,Action|Aventure|Fantastique,action aventure fantastique
53127,Bug,Drame|Horreur|Thriller,drame horreur thriller
53129,Mr. Brooks,Crime|Thriller,crime thriller
53138,Les Aventures de Flynn Carson : Le Trésor du roi Salomon,Action|Aventure|Fantastique,action aventure fantastique
53140,Les Aventures de Flynn Carson : Le Mystère de la lance sacrée,Action|Aventure|Fantastique,action aventure fantastique
53143,Fay Grim,Action|Comédie|Thriller,action comédie thriller
53161,Je suis un cyborg,Comédie|Drame|Romance,comédie drame romance
53280,The Breed,Horreur|Thriller,horreur thriller
53318,Cashback,Comédie|Drame|Romance,comédie drame romance
53355,Sonnenallee - L'allée du soleil,Comédie,comédie
53435,"Hostel, chapitre II",Horreur,horreur
53447,Paranoid Park,Crime|Drame|Mystère,crime drame mystère
53450,La Légende de la Vallée Endormie,Animation|Familial|Horreur,animation familial horreur
53453,"Star Crash,  Le choc des étoiles",Fantastique|Science-Fiction,fantastique science-fiction
53460,Les Rois de la glisse,Animation|Comédie|Familial,animation comédie familial
53464,Les 4 Fantastiques et le Surfer d'Argent,Action|Aventure|Fantastique|Thriller,action aventure fantastique thriller
53466,Nancy Drew,Action|Aventure|Comédie|Crime|Familial|Mystère|Thriller,action aventure comédie crime familial mystère thriller
53468,Fido,Comédie|Drame|Horreur|Romance,comédie drame horreur romance
53550,Rescue Dawn,Aventure|Drame|Guerre,aventure drame guerre
53574,The TV Set,Comédie,comédie
53578,Valet Girls,Comédie,comédie
53808,American Girls 3,Comédie,comédie
53894,Sicko,Documentaire,documentaire
53921,Un Cœur invaincu,Drame|Thriller,drame thriller
53953,Chambre 1408,Horreur,horreur
53956,Panique aux funérailles,Comédie,comédie
53972,Die Hard 4 : Retour en enfer,Action|Thriller,action thriller
53974,Permis de Mariage,Comédie,comédie
53993,Evan Tout-Puissant,Comédie|Familial|Fantastique,comédie familial fantastique
53996,Transformers : L’Âge de l’extinction,Action|Aventure|Science-Fiction,action aventure science-fiction
54004,Quand Chuck rencontre Larry,Comédie|Romance,comédie romance
54116,Le Dernier Présage,Drame|Thriller,drame thriller
54185,Manufactured Landscapes,Documentaire,documentaire
54190,Across the Universe,Drame|Fantastique|Romance,drame fantastique romance
54256,Hot Rod,Action|Comédie,action comédie
54259,"Stardust, le mystère de l'étoile",Aventure|Familial|Fantastique|Romance,aventure familial fantastique romance
54272,"Les Simpson, le film",Animation|Comédie|Familial,animation comédie familial
54274,Je sais qui m'a tuée,Horreur|Thriller,horreur thriller
54276,Le Goût de la vie,Comédie|Drame|Romance,comédie drame romance
54281,Charlie Bartlett,Comédie|Drame,comédie drame
54286,La Vengeance dans la peau,Action|Drame|Mystère|Thriller,action drame mystère thriller
54354,China Blue,Documentaire,documentaire
54372,Negative Approach: Can't Tell No One,, 
54503,SuperGrave,Comédie,comédie
54617,Brice de Nice,Comédie,comédie
54648,Rush Hour 3,Action|Comédie|Crime,action comédie crime
54686,La Dernière Légion,Action|Aventure|Fantastique|Guerre,action aventure fantastique guerre
54732,Balles de feu,Comédie|Crime,comédie crime
54736,Jurassic World : Fallen Kingdom,Action|Aventure|Science-Fiction,action aventure science-fiction
54745,Rocket Science,Comédie|Drame,comédie drame
54768,École paternelle 2,Comédie|Familial,comédie familial
54771,Invasion,Mystère|Science-Fiction|Thriller,mystère science-fiction thriller
54780,Le journal d'une baby-sitter,Comédie|Drame|Romance,comédie drame romance
54787,Death Sentence,Action|Crime|Drame|Thriller,action crime drame thriller
54796,2 Days in Paris,Comédie|Romance,comédie romance
54881,The King of Kong,Documentaire,documentaire
54908,Taxi 4,Action|Comédie,action comédie
54910,Derrière le masque,Comédie|Horreur|Thriller,comédie horreur thriller
54934,Les Frères Solomon,Comédie,comédie
54962,The Nines,Drame|Fantastique,drame fantastique
54995,Planète terreur,Action|Horreur|Thriller,action horreur thriller
54999,Shoot 'Em Up : Que la partie commence,Action|Comédie|Crime|Thriller,action comédie crime thriller
55020,Shang-Chi et la Légende des Dix Anneaux,Action|Aventure|Fantastique,action aventure fantastique
55036,Gotti,Crime|Drame|Histoire|Thriller,crime drame histoire thriller
55052,Reviens-moi,Drame|Romance,drame romance
55061,Daft Punk's Electroma,Musique|Science-Fiction,musique science-fiction
55067,Aliens vs. Predator : Requiem,Action|Fantastique|Horreur|Science-Fiction|Thriller,action fantastique horreur science-fiction thriller
55069,"4 Months, 4 Years, 6 Years After",Documentaire,documentaire
